Gene	CF	Population
Rheb	Kmt2a	GMP
Rhoj	Kmt2a	GMP
Rhpn2	Kmt2a	GMP
Rimbp2	Kmt2a	GMP
Rin2	Kmt2a	GMP
Ripk4	Kmt2a	GMP
Rlbp1	Kmt2a	GMP
Rmdn2	Kmt2a	GMP
Rnase10	Kmt2a	GMP
Rnase11	Kmt2a	GMP
Rnase12	Kmt2a	GMP
Rnase2a	Kmt2a	GMP
Rnasel	Kmt2a	GMP
Rnf133	Kmt2a	GMP
Rnf141	Kmt2a	GMP
Rnf144b	Kmt2a	GMP
Rnf150	Kmt2a	GMP
Rnf166	Kmt2a	GMP
Rnf180	Kmt2a	GMP
Rnf2	Kmt2a	GMP
Rnf24	Kmt2a	GMP
Rnf43	Kmt2a	GMP
Rnft1	Kmt2a	GMP
Rngtt	Kmt2a	GMP
Robo1	Kmt2a	GMP
Robo3	Kmt2a	GMP
Robo4	Kmt2a	GMP
Rora	Kmt2a	GMP
Rp1	Kmt2a	GMP
Rp2	Kmt2a	GMP
Rpa1	Kmt2a	GMP
Rpap3	Kmt2a	GMP
Rpgrip1l	Kmt2a	GMP
Rpl10-ps3	Kmt2a	GMP
Rpl29	Kmt2a	GMP
Rpl38	Kmt2a	GMP
Rplp1	Kmt2a	GMP
Rps17	Kmt2a	GMP
Rps20	Kmt2a	GMP
Rps27rt	Kmt2a	GMP
Rps6ka3	Kmt2a	GMP
Rras2	Kmt2a	GMP
Rtl8c	Kmt2a	GMP
Rtn1	Kmt2a	GMP
Rtn4r	Kmt2a	GMP
Rtn4rl1	Kmt2a	GMP
Rtp4	Kmt2a	GMP
Rufy2	Kmt2a	GMP
Runx1	Kmt2a	GMP
Runx2os3	Kmt2a	GMP
Rusc2	Kmt2a	GMP
Rxrg	Kmt2a	GMP
Rybp	Kmt2a	GMP
Ryk	Kmt2a	GMP
Saa3	Kmt2a	GMP
Sall1	Kmt2a	GMP
Satb1	Kmt2a	GMP
Satb2	Kmt2a	GMP
Sbf2	Kmt2a	GMP
Scamp5	Kmt2a	GMP
Scand1	Kmt2a	GMP
Scap	Kmt2a	GMP
Scara5	Kmt2a	GMP
Scarletltr	Kmt2a	GMP
Scel	Kmt2a	GMP
Scgb1a1	Kmt2a	GMP
Scml2	Kmt2a	GMP
Scn10a	Kmt2a	GMP
Scn3a	Kmt2a	GMP
Scpep1	Kmt2a	GMP
Scrt2	Kmt2a	GMP
Sdc2	Kmt2a	GMP
Sdr9c7	Kmt2a	GMP
Sec31b	Kmt2a	GMP
Sec61b	Kmt2a	GMP
Sec61g	Kmt2a	GMP
Selenoi	Kmt2a	GMP
Selenon	Kmt2a	GMP
Selp	Kmt2a	GMP
Sema3g	Kmt2a	GMP
Sema5a	Kmt2a	GMP
Sept6	Kmt2a	GMP
Sept9	Kmt2a	GMP
Serp2	Kmt2a	GMP
Serpina12	Kmt2a	GMP
Serpina3b	Kmt2a	GMP
Serpina3k	Kmt2a	GMP
Serpinb13	Kmt2a	GMP
Serpinb5	Kmt2a	GMP
Serpine2	Kmt2a	GMP
Serping1	Kmt2a	GMP
Serpinh1	Kmt2a	GMP
Serpini2	Kmt2a	GMP
Setbp1	Kmt2a	GMP
Setd3	Kmt2a	GMP
Setd4	Kmt2a	GMP
Setmar	Kmt2a	GMP
Sfrp2	Kmt2a	GMP
Sfxn1	Kmt2a	GMP
Sgk3	Kmt2a	GMP
Sgpp1	Kmt2a	GMP
Sh2d1a	Kmt2a	GMP
Sh2d2a	Kmt2a	GMP
Sh2d4a	Kmt2a	GMP
Sh2d6	Kmt2a	GMP
Sh3bp4	Kmt2a	GMP
Sh3gl3	Kmt2a	GMP
Sh3pxd2a	Kmt2a	GMP
Shank2	Kmt2a	GMP
She	Kmt2a	GMP
Shisa2	Kmt2a	GMP
Shisa8	Kmt2a	GMP
Shisa9	Kmt2a	GMP
Siah1a	Kmt2a	GMP
Siglecf	Kmt2a	GMP
Siglech	Kmt2a	GMP
Six3os1	Kmt2a	GMP
Sla2	Kmt2a	GMP
Slamf1	Kmt2a	GMP
Slamf8	Kmt2a	GMP
Slamf9	Kmt2a	GMP
Slc12a8	Kmt2a	GMP
Slc13a1	Kmt2a	GMP
Slc14a1	Kmt2a	GMP
Slc16a11	Kmt2a	GMP
Slc16a12	Kmt2a	GMP
Slc16a2	Kmt2a	GMP
Slc16a9	Kmt2a	GMP
Slc19a2	Kmt2a	GMP
Slc1a1	Kmt2a	GMP
Slc1a2	Kmt2a	GMP
Slc1a3	Kmt2a	GMP
Slc23a4	Kmt2a	GMP
Slc24a2	Kmt2a	GMP
Slc24a3	Kmt2a	GMP
Slc24a4	Kmt2a	GMP
Slc25a12	Kmt2a	GMP
Slc25a13	Kmt2a	GMP
Slc25a23	Kmt2a	GMP
Slc25a26	Kmt2a	GMP
Slc26a2	Kmt2a	GMP
Slc27a6	Kmt2a	GMP
Slc28a1	Kmt2a	GMP
Slc29a3	Kmt2a	GMP
Slc2a2	Kmt2a	GMP
Slc30a4	Kmt2a	GMP
Slc34a1	Kmt2a	GMP
Slc35e3	Kmt2a	GMP
Slc36a1	Kmt2a	GMP
Slc36a3	Kmt2a	GMP
Slc36a4	Kmt2a	GMP
Slc38a1	Kmt2a	GMP
Slc38a2	Kmt2a	GMP
Slc38a6	Kmt2a	GMP
Slc43a3	Kmt2a	GMP
Slc44a3	Kmt2a	GMP
Slc44a5	Kmt2a	GMP
Slc45a3	Kmt2a	GMP
Slc4a11	Kmt2a	GMP
Slc4a3	Kmt2a	GMP
Slc4a8	Kmt2a	GMP
Slc5a11	Kmt2a	GMP
Slc5a5	Kmt2a	GMP
Slc7a7	Kmt2a	GMP
Slc8a1	Kmt2a	GMP
Slc9a7	Kmt2a	GMP
Slco5a1	Kmt2a	GMP
Slfn9	Kmt2a	GMP
Smad6	Kmt2a	GMP
Smarca1	Kmt2a	GMP
Smarca5	Kmt2a	GMP
Smim10l2a	Kmt2a	GMP
Smim18	Kmt2a	GMP
Smim38	Kmt2a	GMP
Smo	Kmt2a	GMP
Smoc1	Kmt2a	GMP
Smox	Kmt2a	GMP
Smyd3	Kmt2a	GMP
Sncaip	Kmt2a	GMP
Snd1	Kmt2a	GMP
Snrpe	Kmt2a	GMP
Sntb1	Kmt2a	GMP
Snx10	Kmt2a	GMP
Snx12	Kmt2a	GMP
Snx13	Kmt2a	GMP
Snx16	Kmt2a	GMP
Snx24	Kmt2a	GMP
Snx25	Kmt2a	GMP
Snx31	Kmt2a	GMP
Snx8	Kmt2a	GMP
Sorcs2	Kmt2a	GMP
Sorcs3	Kmt2a	GMP
Sowahb	Kmt2a	GMP
Sowahd	Kmt2a	GMP
Sox13	Kmt2a	GMP
Sox4	Kmt2a	GMP
Sox5	Kmt2a	GMP
Sox5it	Kmt2a	GMP
Sox5os2	Kmt2a	GMP
Sox5os5	Kmt2a	GMP
Sox6	Kmt2a	GMP
Sp6	Kmt2a	GMP
Sp8	Kmt2a	GMP
Spag1	Kmt2a	GMP
Spag16	Kmt2a	GMP
Spata20	Kmt2a	GMP
Spata9	Kmt2a	GMP
Spef2	Kmt2a	GMP
Spesp1	Kmt2a	GMP
Spg21	Kmt2a	GMP
Spin1	Kmt2a	GMP
Spin4	Kmt2a	GMP
Spink10	Kmt2a	GMP
Spink2	Kmt2a	GMP
Spn	Kmt2a	GMP
Spns3	Kmt2a	GMP
Spock2	Kmt2a	GMP
Spon1	Kmt2a	GMP
Spry1	Kmt2a	GMP
Spry2	Kmt2a	GMP
Spsb4	Kmt2a	GMP
Sptssb	Kmt2a	GMP
Srbd1	Kmt2a	GMP
Src	Kmt2a	GMP
Srebf1	Kmt2a	GMP
Srgap1	Kmt2a	GMP
Srgap2	Kmt2a	GMP
Srgap3	Kmt2a	GMP
Srprb	Kmt2a	GMP
Srrm3	Kmt2a	GMP
Ssbp3	Kmt2a	GMP
Sspn	Kmt2a	GMP
Sst	Kmt2a	GMP
Sstr2	Kmt2a	GMP
St6galnac3	Kmt2a	GMP
St8sia2	Kmt2a	GMP
St8sia6	Kmt2a	GMP
Stambp	Kmt2a	GMP
Stat1	Kmt2a	GMP
Stc2	Kmt2a	GMP
Stk24	Kmt2a	GMP
Stk26	Kmt2a	GMP
Stn1	Kmt2a	GMP
Stox2	Kmt2a	GMP
Strip2	Kmt2a	GMP
Stt3b	Kmt2a	GMP
Stx1b	Kmt2a	GMP
Stxbp4	Kmt2a	GMP
Sub1	Kmt2a	GMP
Suclg2	Kmt2a	GMP
Sugct	Kmt2a	GMP
Sulf2	Kmt2a	GMP
Sumf1	Kmt2a	GMP
Supt20	Kmt2a	GMP
Sv2b	Kmt2a	GMP
Sv2c	Kmt2a	GMP
Svil	Kmt2a	GMP
Syde1	Kmt2a	GMP
Syf2	Kmt2a	GMP
Syn3	Kmt2a	GMP
Syne2	Kmt2a	GMP
Syngap1	Kmt2a	GMP
Synpo2	Kmt2a	GMP
Synpr	Kmt2a	GMP
Syp	Kmt2a	GMP
Syt2	Kmt2a	GMP
Syt7	Kmt2a	GMP
Sytl2	Kmt2a	GMP
T2	Kmt2a	GMP
Tac4	Kmt2a	GMP
Taf7l2	Kmt2a	GMP
Taf8	Kmt2a	GMP
Tafa4	Kmt2a	GMP
Tanc1	Kmt2a	GMP
Tank	Kmt2a	GMP
Taok3	Kmt2a	GMP
Tas2r118	Kmt2a	GMP
Tas2r119	Kmt2a	GMP
Tax1bp1	Kmt2a	GMP
Tbata	Kmt2a	GMP
Tbc1d30	Kmt2a	GMP
Tbc1d4	Kmt2a	GMP
Tbk1	Kmt2a	GMP
Tbl1x	Kmt2a	GMP
Tbx3	Kmt2a	GMP
Tbx3os1	Kmt2a	GMP
Tc2n	Kmt2a	GMP
Tceal1	Kmt2a	GMP
Tceal8	Kmt2a	GMP
Tceanc	Kmt2a	GMP
Tcerg1l	Kmt2a	GMP
Tcf4	Kmt2a	GMP
Tcf7l2	Kmt2a	GMP
Tcl1b1	Kmt2a	GMP
Tcl1b2	Kmt2a	GMP
Tcof1	Kmt2a	GMP
Tcp10a	Kmt2a	GMP
Tcrg-V4	Kmt2a	GMP
Tcte2	Kmt2a	GMP
Tctex1d1	Kmt2a	GMP
Tead3	Kmt2a	GMP
Tent4a	Kmt2a	GMP
Tent4b	Kmt2a	GMP
Tent5a	Kmt2a	GMP
Terf1	Kmt2a	GMP
Tet2	Kmt2a	GMP
Tex13c2	Kmt2a	GMP
Tex2	Kmt2a	GMP
Tex33	Kmt2a	GMP
Tex35	Kmt2a	GMP
Tex44	Kmt2a	GMP
Tfg	Kmt2a	GMP
Tfpi2	Kmt2a	GMP
Tgfa	Kmt2a	GMP
Tgfbr2	Kmt2a	GMP
Tgfbr3	Kmt2a	GMP
Tgm6	Kmt2a	GMP
Thbs4	Kmt2a	GMP
Them7	Kmt2a	GMP
Themis2	Kmt2a	GMP
Thnsl1	Kmt2a	GMP
Thnsl2	Kmt2a	GMP
Thoc2	Kmt2a	GMP
Thrb	Kmt2a	GMP
Thsd1	Kmt2a	GMP
Thsd7b	Kmt2a	GMP
Tiam1	Kmt2a	GMP
Tiam2	Kmt2a	GMP
Tifa	Kmt2a	GMP
Tifab	Kmt2a	GMP
Timp3	Kmt2a	GMP
Tle4	Kmt2a	GMP
Tle6	Kmt2a	GMP
Tln2	Kmt2a	GMP
Tlr12	Kmt2a	GMP
Tlr5	Kmt2a	GMP
Tmed3	Kmt2a	GMP
Tmem123	Kmt2a	GMP
Tmem135	Kmt2a	GMP
Tmem144	Kmt2a	GMP
Tmem156	Kmt2a	GMP
Tmem163	Kmt2a	GMP
Tmem178	Kmt2a	GMP
Tmem185a	Kmt2a	GMP
Tmem212	Kmt2a	GMP
Tmem213	Kmt2a	GMP
Tmem215	Kmt2a	GMP
Tmem236	Kmt2a	GMP
Tmem241	Kmt2a	GMP
Tmem265	Kmt2a	GMP
Tmem273	Kmt2a	GMP
Tmem28	Kmt2a	GMP
Tmem30c	Kmt2a	GMP
Tmem38b	Kmt2a	GMP
Tmem68	Kmt2a	GMP
Tmem72	Kmt2a	GMP
Tmem74	Kmt2a	GMP
Tmem86a	Kmt2a	GMP
Tmigd3	Kmt2a	GMP
Tmod1	Kmt2a	GMP
Tmprss2	Kmt2a	GMP
Tmtc2	Kmt2a	GMP
Tnfaip3	Kmt2a	GMP
Tnfrsf11b	Kmt2a	GMP
Tnfrsf17	Kmt2a	GMP
Tnfrsf21	Kmt2a	GMP
Tnfrsf25	Kmt2a	GMP
Tnfsf10	Kmt2a	GMP
Tnfsf11	Kmt2a	GMP
Tnfsf15	Kmt2a	GMP
Tnfsf8	Kmt2a	GMP
Tnip3	Kmt2a	GMP
Tnk1	Kmt2a	GMP
Tnks2	Kmt2a	GMP
Tnrc6c	Kmt2a	GMP
Tns1	Kmt2a	GMP
Tns3	Kmt2a	GMP
Togaram2	Kmt2a	GMP
Tomm5	Kmt2a	GMP
Top1mt	Kmt2a	GMP
Top2b	Kmt2a	GMP
Tor1aip2	Kmt2a	GMP
Tox	Kmt2a	GMP
Tox3	Kmt2a	GMP
Tprg	Kmt2a	GMP
Tprgl	Kmt2a	GMP
Tpt1	Kmt2a	GMP
Tpte	Kmt2a	GMP
Tra2a	Kmt2a	GMP
Trabd2b	Kmt2a	GMP
Tram1	Kmt2a	GMP
Trav11n	Kmt2a	GMP
Trav2	Kmt2a	GMP
Trav4-4-dv10	Kmt2a	GMP
Trav4d-2	Kmt2a	GMP
Trav6d-3	Kmt2a	GMP
Trbd1	Kmt2a	GMP
Trbv27	Kmt2a	GMP
Treh	Kmt2a	GMP
Trerf1	Kmt2a	GMP
Trgj1	Kmt2a	GMP
Trib1	Kmt2a	GMP
Trim16	Kmt2a	GMP
Trim36	Kmt2a	GMP
Trim37	Kmt2a	GMP
Trim44	Kmt2a	GMP
Trim47	Kmt2a	GMP
Trim62	Kmt2a	GMP
Trio	Kmt2a	GMP
Trit1	Kmt2a	GMP
Trmt9b	Kmt2a	GMP
Trp53cor1	Kmt2a	GMP
Trp53i11	Kmt2a	GMP
Trp63	Kmt2a	GMP
Trpa1	Kmt2a	GMP
Trpc1	Kmt2a	GMP
Trpv4	Kmt2a	GMP
Tsc22d1	Kmt2a	GMP
Tsg101	Kmt2a	GMP
Tshz2	Kmt2a	GMP
Tshz3	Kmt2a	GMP
Tspan18	Kmt2a	GMP
Tspan2os	Kmt2a	GMP
Tspan33	Kmt2a	GMP
Tspan8	Kmt2a	GMP
Tspan9	Kmt2a	GMP
Ttc19	Kmt2a	GMP
Ttc28	Kmt2a	GMP
Ttc29	Kmt2a	GMP
Ttc3	Kmt2a	GMP
Ttc34	Kmt2a	GMP
Ttc39b	Kmt2a	GMP
Ttll6	Kmt2a	GMP
Ttpal	Kmt2a	GMP
Tuba1a	Kmt2a	GMP
Tvp23b	Kmt2a	GMP
Twist1	Kmt2a	GMP
Ubald2	Kmt2a	GMP
Ubash3b	Kmt2a	GMP
Ube2e3	Kmt2a	GMP
Ube2u	Kmt2a	GMP
Ube2uos	Kmt2a	GMP
Ubxn8	Kmt2a	GMP
Uchl1	Kmt2a	GMP
Uchl1os	Kmt2a	GMP
Uggt1	Kmt2a	GMP
Uggt2	Kmt2a	GMP
Unc45bos	Kmt2a	GMP
Unc5c	Kmt2a	GMP
Unc79	Kmt2a	GMP
Unc93a2	Kmt2a	GMP
Unkl	Kmt2a	GMP
Uox	Kmt2a	GMP
Upb1	Kmt2a	GMP
Upk1b	Kmt2a	GMP
Uprt	Kmt2a	GMP
Uqcc1	Kmt2a	GMP
Uqcc2	Kmt2a	GMP
Ush2a	Kmt2a	GMP
Usp36	Kmt2a	GMP
Usp44	Kmt2a	GMP
Usp54	Kmt2a	GMP
Ust	Kmt2a	GMP
Utp15	Kmt2a	GMP
Utp18	Kmt2a	GMP
Uvrag	Kmt2a	GMP
Uxs1	Kmt2a	GMP
Vamp3	Kmt2a	GMP
Vangl2	Kmt2a	GMP
Vash1	Kmt2a	GMP
Vcam1	Kmt2a	GMP
Vcpkmt	Kmt2a	GMP
Vdr	Kmt2a	GMP
Vegfc	Kmt2a	GMP
Veph1	Kmt2a	GMP
Vezf1	Kmt2a	GMP
Vgll4	Kmt2a	GMP
Vill	Kmt2a	GMP
Vldlr	Kmt2a	GMP
Vmn1r36	Kmt2a	GMP
Vmn2r26	Kmt2a	GMP
Vmn2r86	Kmt2a	GMP
Vpreb3	Kmt2a	GMP
Vps35l	Kmt2a	GMP
Vrk1	Kmt2a	GMP
Vtcn1	Kmt2a	GMP
Vwa8	Kmt2a	GMP
Vwc2	Kmt2a	GMP
Wbscr25	Kmt2a	GMP
Wdfy2	Kmt2a	GMP
Wdr1	Kmt2a	GMP
Wdr59	Kmt2a	GMP
Wdr66	Kmt2a	GMP
Wfdc2	Kmt2a	GMP
Whrn	Kmt2a	GMP
Wnk2	Kmt2a	GMP
Wnt16	Kmt2a	GMP
Wnt2	Kmt2a	GMP
Wsb1	Kmt2a	GMP
Wwox	Kmt2a	GMP
Xdh	Kmt2a	GMP
Xkr9	Kmt2a	GMP
Xkrx	Kmt2a	GMP
Xrcc5	Kmt2a	GMP
Xylt1	Kmt2a	GMP
Ybx3	Kmt2a	GMP
Yipf6	Kmt2a	GMP
Ypel2	Kmt2a	GMP
Zan	Kmt2a	GMP
Zap70	Kmt2a	GMP
Zbp1	Kmt2a	GMP
Zbtb10	Kmt2a	GMP
Zbtb16	Kmt2a	GMP
Zbtb20	Kmt2a	GMP
Zbtb48	Kmt2a	GMP
Zbtb7c	Kmt2a	GMP
Zc2hc1b	Kmt2a	GMP
Zc3h14	Kmt2a	GMP
Zcchc12	Kmt2a	GMP
Zcchc18	Kmt2a	GMP
Zcchc24	Kmt2a	GMP
Zdhhc13	Kmt2a	GMP
Zdhhc15	Kmt2a	GMP
Zdhhc17	Kmt2a	GMP
Zeb2	Kmt2a	GMP
Zfat	Kmt2a	GMP
Zfhx3	Kmt2a	GMP
Zfp128	Kmt2a	GMP
Zfp2	Kmt2a	GMP
Zfp217	Kmt2a	GMP
Zfp326	Kmt2a	GMP
Zfp35	Kmt2a	GMP
Zfp449	Kmt2a	GMP
Zfp462	Kmt2a	GMP
Zfp518a	Kmt2a	GMP
Zfp521	Kmt2a	GMP
Zfp536	Kmt2a	GMP
Zfp568	Kmt2a	GMP
Zfp618	Kmt2a	GMP
Zfp62	Kmt2a	GMP
Zfp683	Kmt2a	GMP
Zfp704	Kmt2a	GMP
Zfp820	Kmt2a	GMP
Zfp827	Kmt2a	GMP
Zfp879	Kmt2a	GMP
Zfp90	Kmt2a	GMP
Zfp956	Kmt2a	GMP
Zfyve19	Kmt2a	GMP
Zfyve21	Kmt2a	GMP
Znrd1as	Kmt2a	GMP
Znrf3	Kmt2a	GMP
Zpbp2	Kmt2a	GMP
Zswim5	Kmt2a	GMP
Zswim6	Kmt2a	GMP
0610040F04Rik	Kmt2a	MatureMye
1700010G06Rik	Kmt2a	MatureMye
1700011L03Rik	Kmt2a	MatureMye
1700012D14Rik	Kmt2a	MatureMye
1700012I11Rik	Kmt2a	MatureMye
1700013M08Rik	Kmt2a	MatureMye
1700016G22Rik	Kmt2a	MatureMye
1700016K05Rik	Kmt2a	MatureMye
1700016L21Rik	Kmt2a	MatureMye
1700025G04Rik	Kmt2a	MatureMye
1700025H01Rik	Kmt2a	MatureMye
1700025K24Rik	Kmt2a	MatureMye
1700034H15Rik	Kmt2a	MatureMye
1700034P13Rik	Kmt2a	MatureMye
1700087I21Rik	Kmt2a	MatureMye
1700122C19Rik	Kmt2a	MatureMye
2210420H20Rik	Kmt2a	MatureMye
2310002F09Rik	Kmt2a	MatureMye
2410022M11Rik	Kmt2a	MatureMye
2610307P16Rik	Kmt2a	MatureMye
2700046A07Rik	Kmt2a	MatureMye
2810403G07Rik	Kmt2a	MatureMye
2810442N19Rik	Kmt2a	MatureMye
2900045O20Rik	Kmt2a	MatureMye
4921529L05Rik	Kmt2a	MatureMye
4930404K13Rik	Kmt2a	MatureMye
4930432J09Rik	Kmt2a	MatureMye
4930439D14Rik	Kmt2a	MatureMye
4930452A19Rik	Kmt2a	MatureMye
4930452L12Rik	Kmt2a	MatureMye
4930459C07Rik	Kmt2a	MatureMye
4930488N15Rik	Kmt2a	MatureMye
4930517E14Rik	Kmt2a	MatureMye
4930558J18Rik	Kmt2a	MatureMye
4930567H12Rik	Kmt2a	MatureMye
4930578M01Rik	Kmt2a	MatureMye
4930583P06Rik	Kmt2a	MatureMye
4931406P16Rik	Kmt2a	MatureMye
4933406D12Rik	Kmt2a	MatureMye
4933417E11Rik	Kmt2a	MatureMye
4933433H22Rik	Kmt2a	MatureMye
5330438D12Rik	Kmt2a	MatureMye
5730403I07Rik	Kmt2a	MatureMye
5730405O15Rik	Kmt2a	MatureMye
5730507C01Rik	Kmt2a	MatureMye
5830432E09Rik	Kmt2a	MatureMye
5930438M14Rik	Kmt2a	MatureMye
9130015L21Rik	Kmt2a	MatureMye
9130230L23Rik	Kmt2a	MatureMye
9330111N05Rik	Kmt2a	MatureMye
9430078K24Rik	Kmt2a	MatureMye
9530036M11Rik	Kmt2a	MatureMye
9530052E02Rik	Kmt2a	MatureMye
9830132P13Rik	Kmt2a	MatureMye
A130077B15Rik	Kmt2a	MatureMye
A230009B12Rik	Kmt2a	MatureMye
A330032B11Rik	Kmt2a	MatureMye
A530072M11Rik	Kmt2a	MatureMye
A730004F24Rik	Kmt2a	MatureMye
A730020M07Rik	Kmt2a	MatureMye
A730081D07Rik	Kmt2a	MatureMye
A830008E24Rik	Kmt2a	MatureMye
A830031A19Rik	Kmt2a	MatureMye
A930006L05Rik	Kmt2a	MatureMye
AA387883	Kmt2a	MatureMye
AC163347.1	Kmt2a	MatureMye
AC163685.1	Kmt2a	MatureMye
AI314278	Kmt2a	MatureMye
Aasdh	Kmt2a	MatureMye
Aatf	Kmt2a	MatureMye
Abca1	Kmt2a	MatureMye
Abhd16b	Kmt2a	MatureMye
Abtb2	Kmt2a	MatureMye
Acpp	Kmt2a	MatureMye
Acsf2	Kmt2a	MatureMye
Acsl1	Kmt2a	MatureMye
Acss2os	Kmt2a	MatureMye
Acvr2a	Kmt2a	MatureMye
Adamts5	Kmt2a	MatureMye
Aff1	Kmt2a	MatureMye
Agpat4	Kmt2a	MatureMye
Agr3	Kmt2a	MatureMye
Ahsa1	Kmt2a	MatureMye
Aif1	Kmt2a	MatureMye
Aim2	Kmt2a	MatureMye
Akirin2	Kmt2a	MatureMye
Akt3	Kmt2a	MatureMye
Aldh9a1	Kmt2a	MatureMye
Ambp	Kmt2a	MatureMye
Ankub1	Kmt2a	MatureMye
Anxa6	Kmt2a	MatureMye
Aoah	Kmt2a	MatureMye
Aplnr	Kmt2a	MatureMye
Arf2	Kmt2a	MatureMye
Arfgef1	Kmt2a	MatureMye
Arhgap17	Kmt2a	MatureMye
Arhgap18	Kmt2a	MatureMye
Arhgap27	Kmt2a	MatureMye
Arhgef18	Kmt2a	MatureMye
Arhgef37	Kmt2a	MatureMye
Arl13b	Kmt2a	MatureMye
Arl14	Kmt2a	MatureMye
Armc4	Kmt2a	MatureMye
Arrdc4	Kmt2a	MatureMye
Asah1	Kmt2a	MatureMye
Asap1	Kmt2a	MatureMye
Asxl1	Kmt2a	MatureMye
Atg5	Kmt2a	MatureMye
Atg7	Kmt2a	MatureMye
Atp13a3	Kmt2a	MatureMye
Atp6ap2	Kmt2a	MatureMye
Atp6v1g3	Kmt2a	MatureMye
B4galnt4	Kmt2a	MatureMye
B4galt6	Kmt2a	MatureMye
B630019A10Rik	Kmt2a	MatureMye
B930092H01Rik	Kmt2a	MatureMye
BC048403	Kmt2a	MatureMye
Bach1	Kmt2a	MatureMye
Banf2	Kmt2a	MatureMye
Bcor	Kmt2a	MatureMye
Bin1	Kmt2a	MatureMye
Bmp2	Kmt2a	MatureMye
Borcs7	Kmt2a	MatureMye
Bphl	Kmt2a	MatureMye
Bpifb9b	Kmt2a	MatureMye
Btg4	Kmt2a	MatureMye
Btla	Kmt2a	MatureMye
C1qtnf9	Kmt2a	MatureMye
C1ra	Kmt2a	MatureMye
C630043F03Rik	Kmt2a	MatureMye
C78197	Kmt2a	MatureMye
C86187	Kmt2a	MatureMye
Calcrl	Kmt2a	MatureMye
Calml4	Kmt2a	MatureMye
Camk2d	Kmt2a	MatureMye
Capza2	Kmt2a	MatureMye
Casp12	Kmt2a	MatureMye
Cblb	Kmt2a	MatureMye
Cbx8	Kmt2a	MatureMye
Ccdc125	Kmt2a	MatureMye
Ccdc186	Kmt2a	MatureMye
Ccdc90b	Kmt2a	MatureMye
Ccl12	Kmt2a	MatureMye
Ccnd1	Kmt2a	MatureMye
Cd101	Kmt2a	MatureMye
Cd180	Kmt2a	MatureMye
Cd200	Kmt2a	MatureMye
Cd2ap	Kmt2a	MatureMye
Cd44	Kmt2a	MatureMye
Cd47	Kmt2a	MatureMye
Cd86	Kmt2a	MatureMye
Cdc42ep3	Kmt2a	MatureMye
Celf2	Kmt2a	MatureMye
Cfap45	Kmt2a	MatureMye
Cgnl1	Kmt2a	MatureMye
Chd2	Kmt2a	MatureMye
Chd7	Kmt2a	MatureMye
Chst13	Kmt2a	MatureMye
Clasp2	Kmt2a	MatureMye
Clcn5	Kmt2a	MatureMye
Clcnkb	Kmt2a	MatureMye
Cldn1	Kmt2a	MatureMye
Clec4a1	Kmt2a	MatureMye
Clec4a4	Kmt2a	MatureMye
Cluh	Kmt2a	MatureMye
Cmss1	Kmt2a	MatureMye
Commd8	Kmt2a	MatureMye
Cop1	Kmt2a	MatureMye
Coq2	Kmt2a	MatureMye
Cpox	Kmt2a	MatureMye
Cpq	Kmt2a	MatureMye
Cpvl	Kmt2a	MatureMye
Creb3l2	Kmt2a	MatureMye
Creg2	Kmt2a	MatureMye
Csf1	Kmt2a	MatureMye
Csnk1g3	Kmt2a	MatureMye
Ctsc	Kmt2a	MatureMye
Ctse	Kmt2a	MatureMye
Ctsh	Kmt2a	MatureMye
Cul1	Kmt2a	MatureMye
Cxcr1	Kmt2a	MatureMye
Cybb	Kmt2a	MatureMye
Cyfip1	Kmt2a	MatureMye
Cysltr1	Kmt2a	MatureMye
Cysltr2	Kmt2a	MatureMye
Cyth1	Kmt2a	MatureMye
Cyyr1	Kmt2a	MatureMye
D6Ertd527e	Kmt2a	MatureMye
Dapk1	Kmt2a	MatureMye
Dbf4	Kmt2a	MatureMye
Ddx19a	Kmt2a	MatureMye
Ddx4	Kmt2a	MatureMye
Dennd6b	Kmt2a	MatureMye
Deptor	Kmt2a	MatureMye
Dgkg	Kmt2a	MatureMye
Dhrs1	Kmt2a	MatureMye
Dhx40	Kmt2a	MatureMye
Diras2	Kmt2a	MatureMye
Dkk2	Kmt2a	MatureMye
Dll1	Kmt2a	MatureMye
Dlx2	Kmt2a	MatureMye
Dmpk	Kmt2a	MatureMye
Dnah5	Kmt2a	MatureMye
Dock10	Kmt2a	MatureMye
Dock11	Kmt2a	MatureMye
Dock8	Kmt2a	MatureMye
Dpf3	Kmt2a	MatureMye
Dthd1	Kmt2a	MatureMye
E030013I19Rik	Kmt2a	MatureMye
E330011O21Rik	Kmt2a	MatureMye
Ear2	Kmt2a	MatureMye
Eepd1	Kmt2a	MatureMye
Egfr	Kmt2a	MatureMye
Ehd4	Kmt2a	MatureMye
Eif2ak3	Kmt2a	MatureMye
Eif4e	Kmt2a	MatureMye
Eldr	Kmt2a	MatureMye
Elmo2	Kmt2a	MatureMye
Elovl5	Kmt2a	MatureMye
Ep300	Kmt2a	MatureMye
Ercc4	Kmt2a	MatureMye
Eri3	Kmt2a	MatureMye
Ern1	Kmt2a	MatureMye
Ero1lb	Kmt2a	MatureMye
Etv5	Kmt2a	MatureMye
Evl	Kmt2a	MatureMye
Exoc2	Kmt2a	MatureMye
